cfg,N,nq,brier,edge,ref_brier,is_fb,rel,beta_fc,se_fc,vif,dll,round
ForecastBench | Claude-2.1 (scratchpad with freeze values),567,256,0.23312278475387196,-0.1636820877476734,0.06944069700619854,True,2023.9,-0.30816638812694497,0.11341958348775252,1.000492499613768,0.004642458356864421,2024-07-21
ForecastBench | GLM-5 (zero shot with freeze values),106,106,0.15933315094339623,-0.06899523581212857,0.09033791513126765,True,2026.2,0.042944990158957946,0.5499981319881689,2.225077133569245,3.860286259695796e-05,2026-03-01
ForecastBench | GLM-5 (zero shot),106,106,0.2358896226415094,-0.1455517075102418,0.09033791513126765,True,2026.2,0.2099779475670669,0.297823289404427,1.0836016618464324,0.0006332446844762328,2026-03-01
ForecastBench | GPT-4.1-2025-04-14 (zero shot with freeze values),106,106,0.13304949056603776,-0.042711575434770076,0.09033791513126765,True,2025.285616438356,0.03781021765965336,0.25692724717761484,2.5860967967746222,0.0001244423336745317,2026-03-01
ForecastBench | GPT-4.1-2025-04-14 (zero shot),106,106,0.255817462264151,-0.16547954713288324,0.09033791513126765,True,2025.285616438356,0.034981824879044596,0.15685834394591702,1.0730515146651103,0.00016892995420446496,2026-03-01
ForecastBench | GPT-5-Mini-2025-08-07 (zero shot with freeze values),106,106,0.12834020984275132,-0.038002294711483656,0.09033791513126765,True,2025.5997716894976,-0.1397874023867167,0.3041585062509492,2.9674590230047344,0.0007428322947826777,2026-03-01
ForecastBench | GPT-5-Mini-2025-08-07 (zero shot),106,106,0.23461249056603772,-0.14427457543477007,0.09033791513126765,True,2025.5997716894976,-0.14645291470966298,0.21504039166525457,1.1403741759571302,0.0021588783917585535,2026-03-01
ForecastBench | GPT-5-Nano-2025-08-07 (zero shot with freeze values),106,106,0.1868798757664337,-0.09654196063516597,0.09033791513126765,True,2025.5997716894976,-0.0900339229120721,0.20577220339114355,1.3802510606726837,0.0009071467849095307,2026-03-01
ForecastBench | GPT-5-Nano-2025-08-07 (zero shot),106,106,0.24228639873996224,-0.1519484836086946,0.09033791513126765,True,2025.5997716894976,-0.23113165163598023,0.14883777380713745,1.0874697226814751,0.008438946758411253,2026-03-01
ForecastBench | GPT-5.1-2025-11-13 (zero shot with freeze values),106,106,0.1337264150943396,-0.04338849996307196,0.09033791513126765,True,2025.866210045662,-0.18128898775266758,0.20754265336586178,3.580057365447828,0.0020725532752446617,2026-03-01
ForecastBench | GPT-5.1-2025-11-13 (zero shot),106,106,0.25958019811320754,-0.1692422829819399,0.09033791513126765,True,2025.866210045662,-0.22163928082183632,0.13844396749979734,1.1531480405371053,0.005408806922593444,2026-03-01
ForecastBench | GPT-5.2-2025-12-11 (zero shot with freeze values),106,106,0.10817608490566037,-0.017838169774392714,0.09033791513126765,True,2025.9440639269408,0.044179869888764794,0.47247738498284697,4.336668887864888,4.60461825394142e-05,2026-03-01
ForecastBench | GPT-5.2-2025-12-11 (zero shot),106,106,0.2260680966981132,-0.13573018156684552,0.09033791513126765,True,2025.9440639269408,-0.09022975075819982,0.17311509006854034,1.1104636146462414,0.0014414775948790707,2026-03-01
ForecastBench | Gemini-2.5-Pro (zero shot with freeze values),106,106,0.10592380857882829,-0.015585893447560622,0.09033791513126765,True,2025.25,-0.023482085014695626,0.4458502632762714,5.049587159029648,1.4012699046925521e-05,2026-03-01
ForecastBench | Gemini-2.5-Pro (zero shot),106,106,0.2378595849056604,-0.14752166977439274,0.09033791513126765,True,2025.25,-0.03006001533795176,0.15451954558691422,1.1564176326085291,0.00019050395366737162,2026-03-01
ForecastBench | Gemini-3-Flash-Preview (zero shot with freeze values),106,106,0.10877240432385626,-0.018434489192588607,0.09033791513126765,True,2025.9,0.12385428751437566,0.49212040120091294,5.059003755992868,0.0002871639132165654,2026-03-01
ForecastBench | Gemini-3-Flash-Preview (zero shot),106,106,0.26018221698113203,-0.1698443018498644,0.09033791513126765,True,2025.9,0.04450259453296089,0.12591123998887616,1.088559120356277,0.0004560588271379695,2026-03-01
ForecastBench | Gemini-3-Pro-Preview (zero shot with freeze values),106,106,0.1096299203773585,-0.019292005246090822,0.09033791513126765,True,2025.9,0.05268187363838454,0.5270352211174282,4.461218193753293,5.973416634785998e-05,2026-03-01
ForecastBench | Gemini-3-Pro-Preview (zero shot),106,106,0.25487893396226413,-0.1645410188309965,0.09033791513126765,True,2025.9,0.07631486384555734,0.1605649379629113,1.087930078642162,0.0009524623247908879,2026-03-01
ForecastBench | Gemini-3.1-Pro-Preview (zero shot with freeze values),106,106,0.10614385037735849,-0.015805935246090825,0.09033791513126765,True,2026.0,0.07506570851262935,0.5276632405533862,5.270434036667162,9.793769376344264e-05,2026-03-01
ForecastBench | Gemini-3.1-Pro-Preview (zero shot),106,106,0.2454210566037736,-0.15508314147250596,0.09033791513126765,True,2026.0,-0.056231054802776084,0.16147959810542997,1.118998049251004,0.0005905495985286522,2026-03-01
ForecastBench | Grok-4-1-Fast-Non-Reasoning (zero shot with freeze values),106,106,0.13388780188679245,-0.0435498867555248,0.09033791513126765,True,2025.5,-0.3557116627507767,0.32253885949688504,3.6065688611332423,0.007124372983052993,2026-03-01
ForecastBench | Grok-4-1-Fast-Non-Reasoning (zero shot),106,106,0.24861515094339623,-0.15827723581212857,0.09033791513126765,True,2025.5,0.04405997346928607,0.16050211059564687,1.0834160881764898,0.0002568134306956357,2026-03-01
ForecastBench | Grok-4-1-Fast-Reasoning (zero shot with freeze values),106,106,0.10079185141509436,-0.010453936283826676,0.09033791513126765,True,2025.5,0.3283534378551593,0.5151495057232194,6.251577828300996,0.0018517633912727457,2026-03-01
ForecastBench | Grok-4-1-Fast-Reasoning (zero shot),106,106,0.20411448113207548,-0.11377656600080782,0.09033791513126765,True,2025.5,0.19453062697360113,0.15425808398713187,1.1700808157502025,0.005501139747893366,2026-03-01
ForecastBench | Grok-4-Fast-Non-Reasoning (zero shot with freeze values),106,106,0.15062544047169812,-0.060287525340430456,0.09033791513126765,True,2025.5,-0.5730439112991924,0.4415441116186536,2.8143328336192637,0.009236259743207216,2026-03-01
ForecastBench | Grok-4-Fast-Non-Reasoning (zero shot),106,106,0.2714077924528302,-0.18106987732156252,0.09033791513126765,True,2025.5,-0.056446494352764005,0.20878213384334338,1.0182522747368472,0.00046353140922737865,2026-03-01
ForecastBench | Grok-4-Fast-Reasoning (zero shot with freeze values),106,106,0.11007062499999999,-0.01973270986873234,0.09033791513126765,True,2025.5,-0.010745319972975877,0.5807420736208166,5.111857402496538,1.8665281730789111e-06,2026-03-01
ForecastBench | Grok-4-Fast-Reasoning (zero shot),106,106,0.23090401886792455,-0.14056610373665687,0.09033791513126765,True,2025.5,-0.09921139859675597,0.22138693699487125,1.1163354199786177,0.0011405858237705528,2026-03-01
ForecastBench | Kimi-K2-Thinking (zero shot with freeze values),106,106,0.23612587265053478,-0.14578795751926713,0.09033791513126765,True,2025.6,0.8985843309955674,0.6658317539078863,1.0135189183021849,0.004718077443960117,2026-03-01
ForecastBench | Kimi-K2-Thinking (zero shot),106,106,0.249932320754717,-0.1595944056234493,0.09033791513126765,True,2025.6,0.22676242170443767,0.3106241123554465,1.0170785565915452,0.002916052111607476,2026-03-01
ForecastBench | Kimi-K2.5 (zero shot with freeze values),106,106,0.24008584905660374,-0.1497479339253361,0.09033791513126765,True,2025.6,3.2193947109083996,2.455513281788495,1.0971974824401918,0.003930119903327985,2026-03-01
ForecastBench | Kimi-K2.5 (zero shot),106,106,0.2524216981132076,-0.16208378298193987,0.09033791513126765,True,2025.6,-0.4149123682723808,0.285700587355369,1.017435937537783,0.0046637821438092536,2026-03-01
ForecastBench | MiniMax-M2.5 (zero shot with freeze values),106,106,0.23422041574375188,-0.1438825006124842,0.09033791513126765,True,2026.1,-0.02562251137226232,0.7173673625631666,1.0699222682837515,4.431471929369506e-06,2026-03-01
ForecastBench | MiniMax-M2.5 (zero shot),106,106,0.2455188679245283,-0.15518095279326063,0.09033791513126765,True,2026.1,15.317375618142954,0.8607491083774121,1.0065454669141147,0.0013637224704928178,2026-03-01
ForecastBench | Qwen3-235B-A22B-Thinking-2507 (zero shot with freeze values),106,106,0.16431329378315654,-0.07397537865188887,0.09033791513126765,True,2025.4,0.1295384547005859,0.46044728897128456,1.8104553806276558,0.0006244092794494884,2026-03-01
ForecastBench | Qwen3-235B-A22B-Thinking-2507 (zero shot),106,106,0.22994717924528302,-0.13960926411401536,0.09033791513126765,True,2025.4,0.23880412105107487,0.16243389199017122,1.0807583246455512,0.004853453952968524,2026-03-01
LightningRodLabs | foresight-v3,106,106,0.1160761886792453,-0.025738273547977628,0.09033791513126765,False,,0.5171827746212522,0.3302469886197569,2.6735121423554347,0.015142058959857447,2026-03-01
Mantic | mantic-2026-03-01,106,106,0.11451865384183184,-0.024180738710564163,0.09033791513126765,False,,0.5832952229517266,0.2309089830531805,2.8008739360088852,0.019601112299034433,2026-03-01
calibralabs | calibra,106,106,0.1735529433018868,-0.08321502817061914,0.09033791513126765,False,,-0.3148604021938672,0.3303501982448054,1.8025929662465376,0.0037434304644854755,2026-03-01
Anonymous 4 | excited-seal,117,117,0.08630619034855547,0.00044221317976654833,0.08674840352832204,False,,0.6064770083469408,0.5027716209632312,10.161194750425148,0.0065621869758076155,2026-03-15
ForecastBench | Claude-Haiku-4-5-20251001 (zero shot with freeze values),117,117,0.10280842735042736,-0.016060023822105342,0.08674840352832204,True,2025.75,0.11576583012237106,0.5772498628258496,8.907752482549066,0.00016052360677973925,2026-03-15
ForecastBench | Claude-Haiku-4-5-20251001 (zero shot),117,117,0.16206881196581188,-0.07532040843748995,0.08674840352832204,True,2025.75,0.23360376749668305,0.29596100643818046,1.7078609158472056,0.0023809083532661465,2026-03-15
ForecastBench | Claude-Opus-4-1-20250805 (zero shot with freeze values),117,117,0.0895529081196581,-0.0028045045913361088,0.08674840352832204,True,2025.594292237443,0.8471053350608894,0.44772775173094087,9.835016472778202,0.015407283849214113,2026-03-15
ForecastBench | Claude-Opus-4-1-20250805 (zero shot),117,117,0.1452509316239316,-0.0585025280956096,0.08674840352832204,True,2025.594292237443,0.8204079560766293,0.3789060468790666,1.6790943464254509,0.024439644753524722,2026-03-15
ForecastBench | Claude-Opus-4-6 (zero shot with freeze values),117,117,0.10145970085470085,-0.01471129732637885,0.08674840352832204,True,,0.053395026985070496,0.5129050155205797,10.037080907804759,4.7188006747221965e-05,2026-03-15
ForecastBench | Claude-Opus-4-6 (zero shot),117,117,0.17788568376068373,-0.09113728023236177,0.08674840352832204,True,,0.04388637986283369,0.22744435128248874,1.712253937204856,0.00013894213282344067,2026-03-15
ForecastBench | Claude-Sonnet-4-5-20250929 (zero shot with freeze values),117,117,0.10362472170940171,-0.0168763181810797,0.08674840352832204,True,2025.7433789954339,0.322383427848859,0.5538678536532575,8.556964026706465,0.0011724420696638384,2026-03-15
ForecastBench | Claude-Sonnet-4-5-20250929 (zero shot),117,117,0.16613061538461538,-0.07938221185629338,0.08674840352832204,True,2025.7433789954339,0.3009716784734546,0.2967772493893213,1.5596550075753048,0.004305362570347207,2026-03-15
ForecastBench | Claude-Sonnet-4-6 (zero shot with freeze values),117,117,0.09656636107238332,-0.009817957544061324,0.08674840352832204,True,,0.04591919102723248,0.971016480395205,14.08138292654162,1.259718858891205e-05,2026-03-15
ForecastBench | Claude-Sonnet-4-6 (zero shot),117,117,0.18519423076923075,-0.09844582724090878,0.08674840352832204,True,,0.10695944692030895,0.235948250380241,1.4983677934465855,0.0008098356073180486,2026-03-15
ForecastBench | DeepSeek-V3.1 (zero shot with freeze values),117,117,0.1486939759034899,-0.061945572375167894,0.08674840352832204,True,2025.6,-0.49884125555493175,0.48310236020257835,3.2489637639876436,0.005100487600225588,2026-03-15
ForecastBench | DeepSeek-V3.1 (zero shot),117,117,0.21301795726495726,-0.12626955373663526,0.08674840352832204,True,2025.6,-0.11092301270607723,0.29003539706115894,1.3190942997228408,0.0006834865334200105,2026-03-15
ForecastBench | GLM-4.7 (zero shot with freeze values),117,117,0.22606706837606835,-0.13931866484774635,0.08674840352832204,True,2026.0,-0.4411627511144337,0.48703000609149993,1.264933607925314,0.0018378225325276477,2026-03-15
ForecastBench | GLM-4.7 (zero shot),117,117,0.24602650427350425,-0.1592781007451823,0.08674840352832204,True,2026.0,1.6412900442693772,0.545058317532085,1.0436075134635305,0.0035635303662890404,2026-03-15
ForecastBench | GLM-5 (zero shot with freeze values),117,117,0.09825873717948717,-0.011510333651165171,0.08674840352832204,True,2026.2,0.22617453873702284,0.500247371191406,8.814469296466457,0.0008118956906056575,2026-03-15
ForecastBench | GLM-5 (zero shot),117,117,0.16643670940170943,-0.07968830587338739,0.08674840352832204,True,2026.2,0.32153281757524427,0.21921327011034603,1.5887555457193052,0.006428970602139475,2026-03-15
ForecastBench | GPT-4.1-2025-04-14 (zero shot with freeze values),117,117,0.13120435897435898,-0.044455955446036984,0.08674840352832204,True,2025.285616438356,-1.0003935860695985,0.5227622342106418,6.081729310991037,0.013379501086300661,2026-03-15
ForecastBench | GPT-4.1-2025-04-14 (zero shot),117,117,0.21399529914529913,-0.12724689561697713,0.08674840352832204,True,2025.285616438356,-0.028892407688840983,0.2074473238645429,1.3197073818143723,7.94015670198464e-05,2026-03-15
ForecastBench | GPT-5-Mini-2025-08-07 (zero shot with freeze values),117,117,0.0959169025925781,-0.009168499064256111,0.08674840352832204,True,2025.5997716894976,0.6483024679094179,0.485454804710037,7.713145312391716,0.006818308974667707,2026-03-15
ForecastBench | GPT-5-Mini-2025-08-07 (zero shot),117,117,0.1718085042735043,-0.08506010074518226,0.08674840352832204,True,2025.5997716894976,-0.09678865768170596,0.21460599116634202,1.5624370067453288,0.0006508497495691744,2026-03-15
ForecastBench | GPT-5-Nano-2025-08-07 (zero shot with freeze values),117,117,0.14214219216522772,-0.05539378863690569,0.08674840352832204,True,2025.5997716894976,0.2999976965712933,0.24334930265133473,2.2679458962683894,0.005131522542313587,2026-03-15
ForecastBench | GPT-5-Nano-2025-08-07 (zero shot),117,117,0.16062523290598285,-0.0738768293776609,0.08674840352832204,True,2025.5997716894976,0.3334314611556768,0.3311440503102281,1.3708902924470703,0.00765905872493466,2026-03-15
ForecastBench | GPT-5.1-2025-11-13 (zero shot with freeze values),117,117,0.1094641111111111,-0.022715707582789107,0.08674840352832204,True,2025.866210045662,0.25284243436140724,0.5009169697228363,7.75134751306098,0.0010638475431441797,2026-03-15
ForecastBench | GPT-5.1-2025-11-13 (zero shot),117,117,0.2247162393162393,-0.1379678357879173,0.08674840352832204,True,2025.866210045662,-0.19741923999524844,0.24370987634242022,1.4749029320965186,0.0029500815913772733,2026-03-15
ForecastBench | GPT-5.2-2025-12-11 (zero shot with freeze values),117,117,0.10357646102564105,-0.016828057497319016,0.08674840352832204,True,2025.9440639269408,-0.07465753858682123,0.6487151991996227,8.834315105916412,6.08738205030195e-05,2026-03-15
ForecastBench | GPT-5.2-2025-12-11 (zero shot),117,117,0.18023358119658123,-0.09348517766825921,0.08674840352832204,True,2025.9440639269408,-0.043363954291135515,0.29867750592897835,1.5420122884229068,0.00010503017001624682,2026-03-15
ForecastBench | Gemini-2.5-Pro (zero shot with freeze values),117,117,0.10088913821695182,-0.014140734688629808,0.08674840352832204,True,2025.25,0.1526263736433484,0.38143158264201793,7.501146163745074,0.0005135874542241365,2026-03-15
ForecastBench | Gemini-2.5-Pro (zero shot),117,117,0.1858227948717949,-0.09907439134347287,0.08674840352832204,True,2025.25,0.19026858219942458,0.2611270805964451,1.5981126883344048,0.005247053949154386,2026-03-15
ForecastBench | Gemini-3-Flash-Preview (zero shot with freeze values),117,117,0.09082188759371554,-0.004073484065393527,0.08674840352832204,True,2025.9,0.5267485208597299,0.718054125841449,12.689681315807553,0.0025249396051293858,2026-03-15
ForecastBench | Gemini-3-Flash-Preview (zero shot),117,117,0.20753166666666664,-0.12078326313834464,0.08674840352832204,True,2025.9,0.17566024849265366,0.18554066235621747,1.4588438097853154,0.0029226027551697556,2026-03-15
ForecastBench | Gemini-3.1-Pro-Preview (zero shot with freeze values),117,117,0.0929728182905983,-0.006224414762276283,0.08674840352832204,True,2026.0,0.42983888519919305,0.7789225251579148,12.882978184347856,0.001382988557341048,2026-03-15
ForecastBench | Gemini-3.1-Pro-Preview (zero shot),117,117,0.19507504273504273,-0.10832663920672071,0.08674840352832204,True,2026.0,0.12016861794451604,0.19672971308426218,1.4308367016826868,0.001491475343299831,2026-03-15
ForecastBench | Grok-4-1-Fast-Non-Reasoning (zero shot with freeze values),117,117,0.11596113675213676,-0.02921273322381474,0.08674840352832204,True,2025.5,-0.5529077475573223,0.5129240336830915,9.33574480056191,0.004561027747256395,2026-03-15
ForecastBench | Grok-4-1-Fast-Non-Reasoning (zero shot),117,117,0.25266703418803416,-0.16591863065971219,0.08674840352832204,True,2025.5,-0.45483291992830976,0.24868536605831867,1.1364066976674905,0.011214206876454485,2026-03-15
ForecastBench | Grok-4-1-Fast-Reasoning (zero shot with freeze values),117,117,0.09465224786324788,-0.00790384433492586,0.08674840352832204,True,2025.5,0.2891194793553659,0.7408741933584699,12.015300837931209,0.0007441803978032199,2026-03-15
ForecastBench | Grok-4-1-Fast-Reasoning (zero shot),117,117,0.16279871794871792,-0.07605031442039593,0.08674840352832204,True,2025.5,0.24773508345724662,0.23890907338364817,1.617724872221697,0.0036873183855404713,2026-03-15
ForecastBench | Grok-4-Fast-Non-Reasoning (zero shot with freeze values),117,117,0.1300945776923077,-0.04334617416398568,0.08674840352832204,True,2025.5,-0.5391538923233289,0.4522860726804517,4.519283387573309,0.005862530143210493,2026-03-15
ForecastBench | Grok-4-Fast-Non-Reasoning (zero shot),117,117,0.21483945299145296,-0.128091049463131,0.08674840352832204,True,2025.5,0.12305946557016208,0.26463995787390165,1.2346958331974593,0.0008513718173664909,2026-03-15
ForecastBench | Grok-4-Fast-Reasoning (zero shot with freeze values),117,117,0.09766774572649572,-0.01091934219817372,0.08674840352832204,True,2025.5,0.47149124365530337,0.7325760040668163,7.795127943635067,0.0016439895454848355,2026-03-15
ForecastBench | Grok-4-Fast-Reasoning (zero shot),117,117,0.1754232905982906,-0.08867488706996858,0.08674840352832204,True,2025.5,0.44608255424444687,0.2435523018851669,1.445936472461787,0.01132103827215925,2026-03-15
ForecastBench | Kimi-K2.5 (zero shot with freeze values),117,117,0.24919594017094018,-0.16244753664261818,0.08674840352832204,True,2025.6,-0.7751470648147596,0.7995916542277393,1.0077702595970566,0.001155071517861612,2026-03-15
ForecastBench | Kimi-K2.5 (zero shot),117,117,0.22923163247863249,-0.1424832289503105,0.08674840352832204,True,2025.6,0.022619253440568265,0.6538711896687778,1.1463607884856055,1.8089622548542493e-06,2026-03-15
ForecastBench | MiniMax-M2.5 (zero shot with freeze values),117,117,0.23323685219845533,-0.14648844867013333,0.08674840352832204,True,2026.1,2.316658553213924,2.4892386507671103,1.0883457852071134,0.0035784819088134183,2026-03-15
ForecastBench | MiniMax-M2.5 (zero shot),117,117,0.2504709401709402,-0.16372253664261818,0.08674840352832204,True,2026.1,1.5184992250944842,0.660478836467211,1.0032945133921527,0.003712693471410901,2026-03-15
Google DeepMind | green tree,117,117,0.10510204025641026,-0.018353636728088246,0.08674840352832204,False,,0.36853669435726016,0.40526365080521265,2.828130232207969,0.002765248168099502,2026-03-15
Google DeepMind | yellow mouse,117,117,0.09926259786324786,-0.012514194334925857,0.08674840352832204,False,,0.46078161348604474,0.4579439782691183,4.2220637984369125,0.0034958309476920742,2026-03-15
LightningRodLabs | foresight-v3,117,117,0.09439755769230768,-0.007649154163985683,0.08674840352832204,False,,0.18283353293119514,0.2792034911972602,5.91664213167332,0.001690781368218826,2026-03-15
calibralabs | calibra,117,117,0.1473246858974359,-0.06057628236911389,0.08674840352832204,False,,0.02095812678698283,0.3819374264048183,2.37038689171088,9.689564412823505e-06,2026-03-15
limeforecast | limeforecast ensemble_crowdadj,117,117,0.09457179487179489,-0.007823391343472867,0.08674840352832204,False,,0.4552436524636446,0.4522614000171656,8.432726457020404,0.004235404276874253,2026-03-15
sirbayes | gemini-3-1-pro_thk-high_srch-brave-long_crwd-1_data-tool-1_market-tool-0_tries-1,117,117,0.09776793162393163,-0.011019528095609615,0.08674840352832204,False,,0.4031614438711663,0.24088849419147854,6.070079803028354,0.01040473094194453,2026-03-15
Anonymous 4 | excited-seal,102,102,0.13900160555731322,-0.008260141676480324,0.13074146388083288,False,,-0.11100063962923143,0.3614230007100939,7.117464948174096,0.00038356067475115867,2026-03-29
ForecastBench | Claude-Haiku-4-5-20251001 (zero shot with freeze values),102,102,0.14922673529411765,-0.018485271413284758,0.13074146388083288,True,2025.75,-0.364873223958707,0.4133239743734832,5.180434858316438,0.0033072796556873232,2026-03-29
ForecastBench | Claude-Haiku-4-5-20251001 (zero shot),102,102,0.27140246078431374,-0.14066099690348086,0.13074146388083288,True,2025.75,-0.19955226225089653,0.2017531582750062,1.1867222060617633,0.005080601356240708,2026-03-29
ForecastBench | Claude-Opus-4-1-20250805 (zero shot with freeze values),102,102,0.1572030294117647,-0.02646156553093181,0.13074146388083288,True,2025.594292237443,-0.36212732382685414,0.3220432976879433,4.736569297254645,0.00598868356023546,2026-03-29
ForecastBench | Claude-Opus-4-1-20250805 (zero shot),102,102,0.2706877549019608,-0.1399462910211279,0.13074146388083288,True,2025.594292237443,0.04372663924676898,0.1705587692672565,1.0707470610837841,0.0003390516814557663,2026-03-29
ForecastBench | Claude-Opus-4-6 (zero shot with freeze values),102,102,0.1657416960784314,-0.03500023219759848,0.13074146388083288,True,,-0.17080232122529912,0.30527034108589646,3.242984004494801,0.0016828738332523808,2026-03-29
ForecastBench | Claude-Opus-4-6 (zero shot),102,102,0.287613862745098,-0.15687239886426516,0.13074146388083288,True,,-0.06114795183757197,0.15028036982089915,1.1090522178869426,0.0008673199674960836,2026-03-29
ForecastBench | Claude-Sonnet-4-5-20250929 (zero shot with freeze values),102,102,0.14911104901960787,-0.018369585138774958,0.13074146388083288,True,2025.7433789954339,-0.22558262931224857,0.29630662483828346,5.285825497908307,0.0020423546713733243,2026-03-29
ForecastBench | Claude-Sonnet-4-5-20250929 (zero shot),102,102,0.24546773529411764,-0.11472627141328476,0.13074146388083288,True,2025.7433789954339,-0.0016695357691473795,0.17728811108189682,1.182526600686912,4.4360566057972107e-07,2026-03-29
ForecastBench | Claude-Sonnet-4-6 (zero shot with freeze values),102,102,0.14239912990196077,-0.011657666021127886,0.13074146388083288,True,,-0.17114855782769975,0.48824797722626945,6.036047614176886,0.0006790993310326152,2026-03-29
ForecastBench | Claude-Sonnet-4-6 (zero shot),102,102,0.28693824509803917,-0.15619678121720632,0.13074146388083288,True,,0.030131806670017,0.14259804702230114,1.0394234015789412,0.00019928421821358664,2026-03-29
ForecastBench | DeepSeek-V3.1 (zero shot with freeze values),102,102,0.1997661674899009,-0.06902470360906804,0.13074146388083288,True,2025.6,-0.12636554786231918,0.23955042188099698,1.795978093061125,0.001240047308669234,2026-03-29
ForecastBench | DeepSeek-V3.1 (zero shot),102,102,0.30675296078431374,-0.1760114969034808,0.13074146388083288,True,2025.6,-0.12890066674335163,0.160830996109229,1.102626302218796,0.0032241632793291665,2026-03-29
ForecastBench | GLM-4.7 (zero shot with freeze values),102,102,0.2373908921568627,-0.10664942827602987,0.13074146388083288,True,2026.0,-0.4106039320332566,0.2988203831884787,1.1614663500177065,0.00468819445131265,2026-03-29
ForecastBench | GLM-4.7 (zero shot),102,102,0.26635808823529417,-0.13561662435446123,0.13074146388083288,True,2026.0,-0.15383070757562817,0.4130705654306291,1.0033861272071567,0.0005674302827209627,2026-03-29
ForecastBench | GLM-5 (zero shot with freeze values),102,102,0.15765987935771944,-0.02691841547688655,0.13074146388083288,True,2026.2,-0.3079475711899628,0.31682416764950444,4.477948304041126,0.003966263144273949,2026-03-29
ForecastBench | GLM-5 (zero shot),102,102,0.29260393137254903,-0.16186246749171612,0.13074146388083288,True,2026.2,-0.08593821543979095,0.1495037379095527,1.1073349907183947,0.0017502543259963553,2026-03-29
ForecastBench | GPT-4.1-2025-04-14 (zero shot with freeze values),102,102,0.19265197058823527,-0.06191050670740241,0.13074146388083288,True,2025.285616438356,-0.10604613365332878,0.19258344734011887,1.839693530692773,0.0012535400428222748,2026-03-29
ForecastBench | GPT-4.1-2025-04-14 (zero shot),102,102,0.3244176568627451,-0.19367619298191216,0.13074146388083288,True,2025.285616438356,-0.12153029084122913,0.13243231171804407,1.0538667263096029,0.00374001423809424,2026-03-29
ForecastBench | GPT-5-Mini-2025-08-07 (zero shot with freeze values),102,102,0.16326580092634688,-0.032524337045514,0.13074146388083288,True,2025.5997716894976,-0.2431048251960239,0.3091087895749831,3.1491178266538644,0.003001987874047655,2026-03-29
ForecastBench | GPT-5-Mini-2025-08-07 (zero shot),102,102,0.28844348911764706,-0.15770202523681415,0.13074146388083288,True,2025.5997716894976,-0.046416714172572246,0.14288088835728438,1.070105891604142,0.00043317281095502444,2026-03-29
ForecastBench | GPT-5-Nano-2025-08-07 (zero shot with freeze values),102,102,0.22586164460784316,-0.09512018072701024,0.13074146388083288,True,2025.5997716894976,-0.05326621802707597,0.14473145769167406,1.3580719196804056,0.0003590738178611117,2026-03-29
ForecastBench | GPT-5-Nano-2025-08-07 (zero shot),102,102,0.2948729782352941,-0.1641315143544612,0.13074146388083288,True,2025.5997716894976,-0.059754234695905795,0.16119152043015916,1.0411046871752292,0.000618022724900901,2026-03-29
ForecastBench | GPT-5.1-2025-11-13 (zero shot with freeze values),102,102,0.19551089215686276,-0.06476942827602986,0.13074146388083288,True,2025.866210045662,-0.39787658647613877,0.22899251808236235,2.66333057452554,0.014095015166094332,2026-03-29
ForecastBench | GPT-5.1-2025-11-13 (zero shot),102,102,0.32147746078431383,-0.19073599690348078,0.13074146388083288,True,2025.866210045662,-0.22597329160023472,0.18345495803140707,1.0746819653539665,0.008650691439517832,2026-03-29
ForecastBench | GPT-5.2-2025-12-11 (zero shot with freeze values),102,102,0.1571221887254902,-0.026380724844657304,0.13074146388083288,True,2025.9440639269408,0.019464453456344104,0.3218441682359241,2.490829313858171,1.6674751059181915e-05,2026-03-29
ForecastBench | GPT-5.2-2025-12-11 (zero shot),102,102,0.3140850416666666,-0.1833435777858338,0.13074146388083288,True,2025.9440639269408,-0.12401133169841073,0.1505615502914941,1.037162283527177,0.0035275128055588414,2026-03-29
ForecastBench | GPT-5.4-2026-03-05 (zero shot with freeze values),102,102,0.1521365318627451,-0.021395067981912205,0.13074146388083288,True,2026.1776255707764,-0.3738803633394153,0.22404174885584746,4.389945883569615,0.010200013648773737,2026-03-29
ForecastBench | GPT-5.4-2026-03-05 (zero shot),102,102,0.3041886176470588,-0.1734471537662259,0.13074146388083288,True,2026.1776255707764,-0.08235789482116196,0.15056288013896182,1.078031279931191,0.001432338455394769,2026-03-29
ForecastBench | GPT-5.4-Mini-2026-03-17 (zero shot with freeze values),102,102,0.1543551862745098,-0.023613722393676904,0.13074146388083288,True,2026.2105022831051,0.21660656457965954,0.24145182787233063,2.815136275523038,0.0035518241937267042,2026-03-29
ForecastBench | GPT-5.4-Mini-2026-03-17 (zero shot),102,102,0.3125942843137255,-0.18185282043289264,0.13074146388083288,True,2026.2105022831051,-0.10921186912363254,0.19348323875793869,1.041296300796746,0.0018782703053380806,2026-03-29
ForecastBench | GPT-5.4-Nano-2026-03-17 (zero shot with freeze values),102,102,0.20214887254901961,-0.0714074086681867,0.13074146388083288,True,2026.2105022831051,-0.7141741853475744,0.35775019818005566,1.9298498233378027,0.01447669351621695,2026-03-29
ForecastBench | GPT-5.4-Nano-2026-03-17 (zero shot),102,102,0.3103098039215686,-0.1795683400407357,0.13074146388083288,True,2026.2105022831051,-0.1994713751893893,0.19801690614032535,1.0008701841865213,0.004506396583956367,2026-03-29
